COD. UF,COD. MUNIC,pop
51,04559,3802
51,04609,13345
51,04807,27776
51,04906,8409
51,05002,8793
51,05101,34974
51,05150,40997
51,05176,15865
51,05200,11221
51,05234,6121
51,05259,65534
51,05309,2077
51,05507,16128
51,05580,10499
51,05606,16566
51,05622,27739
51,05903,15336
51,06000,5989
51,06109,13216
51,06158,15288
51,06174,3849
51,06182,6640
51,06190,3718
51,06208,3829
51,06216,12787
51,06224,45378
51,06232,20301
51,06240,11982
51,06257,21374
51,06265,9178
51,06273,4004
51,06281,5074
51,06299,11225
51,06307,22563
51,06315,2640
51,06372,17626
51,06422,34976
51,06455,2662
51,06505,32843
51,06653,6711
51,06703,1576
51,06752,45436
51,06778,12517
51,06802,5410
51,06828,12017
51,06851,2963
51,07008,16219
51,07040,62019
51,07065,17479
51,07107,18906
51,07156,2732
51,07180,10206
51,07198,2405
51,07206,5156
51,07248,4525
51,07263,3146
51,07297,4063
51,07305,20664
51,07354,5595
51,07404,4727
51,07578,4001
51,07602,232491
51,07701,17151
51,07743,2564
51,07750,3365
51,07768,3429
51,07776,8371
51,07792,5174
51,07800,16628
51,07859,11708
51,07875,25881
51,07883,1650
51,07909,142996
51,07925,90313
51,07941,9489
51,07958,103750
51,08006,13705
51,08055,9667
51,08105,3805
51,08204,3609
51,08303,3525
51,08352,3127
51,08402,284971
51,08501,11309
51,08600,26037
51,08808,4519
51,08857,3278
51,08907,8641
51,08956,9178
52,00050,8773
52,00100,20042
52,00134,22366
52,00159,2516
52,00175,5735
52,00209,1850
52,00258,212440
52,00308,27653
52,00506,1995
52,00555,6414
52,00605,7624
52,00803,8660
52,00829,3812
52,00852,6111
52,00902,3126
52,01108,386923
52,01207,1149
52,01306,21850
52,01405,578179
52,01454,2474
52,01504,4198
52,01603,3522
52,01702,20118
52,01801,10308
52,02155,7770
52,02353,2612
52,02502,9875
52,02601,3120
52,02809,2417
52,03104,5138
52,03203,11167
52,03302,29975
52,03401,8841
52,03500,25216
52,03559,9706
52,03575,4405
52,03609,3703
52,03807,5779
52,03906,9459
52,03939,2488
52,03962,3292
52,04003,7993
52,04102,12484
52,04201,1351
52,04250,8067
52,04300,16009
52,04409,18913
52,04508,91162
52,04557,3804
52,04607,3630
52,04656,3640
52,04706,12626
52,04805,7589
52,04854,7789
52,04904,19887
52,04953,2141
52,05000,10082
52,05059,3435
52,05109,108823
52,05208,5070
52,05307,9709
52,05406,22191
52,05455,8606
52,05471,10167
52,05497,71376
52,05513,20240
52,05521,3382
52,05703,2327
52,05802,11110
52,05901,9723
52,06206,58997
52,06305,2966
52,06404,16949
52,06503,3486
52,06602,2854
52,06701,3311
52,06800,2938
52,06909,2094
52,07105,2484
52,07253,7322
52,07352,3699
52,07402,12372
52,07501,3275
52,07535,6627
52,07600,5637
52,07808,13292
52,07907,16557
52,08004,121617
52,08103,4248
52,08152,3818
52,08301,4804
52,08400,11231
52,08509,5600
52,08608,70084
52,08707,1516113
52,08806,44289
52,08905,22645
52,09101,34095
52,09150,5898
52,09200,14209
52,09291,1996
52,09408,3893
52,09457,1794
52,09606,3724
52,09705,21706
52,09804,3564
52,09903,13947
52,09937,6194
52,09952,15611
52,10000,52866
52,10109,26985
52,10158,2893
52,10208,31531
52,10307,2800
52,10406,42900
52,10562,4676
52,10604,5237
52,10802,4539
52,10901,22981
52,11008,4997
52,11206,25768
52,11305,7178
52,11404,8938
52,11503,104742
52,11602,2370
52,11701,6048
52,11800,50511
52,11909,100882
52,12006,2879
52,12055,2490
52,12105,7387
52,12204,18478
52,12253,1588
52,12303,7647
52,12501,208299
52,12600,2368
52,12709,8882
52,12808,9503
52,12907,2236
52,12956,4351
52,13004,14080
52,13053,2597
52,13087,29070
52,13103,66801
52,13400,1529
52,13509,8606
52,13707,8055
52,13756,13396
52,13772,4479
52,13806,46136
52,13855,2248
52,13905,4290
52,14002,15659
52,14051,4887
52,14101,3778
52,14408,9142
52,14507,29850
52,14606,46388
52,14705,2352
52,14804,2210
52,14838,12869
52,14861,8164
52,14879,2929
52,14903,3264
52,15009,9853
52,15207,2913
52,15231,115711
52,15256,4495
52,15306,15615
52,15405,3759
52,15504,6667
52,15603,33835
52,15652,3464
52,15702,28858
52,15801,2381
52,15900,3585
52,16007,2615
52,16304,10057
52,16403,10988
52,16452,3129
52,16809,10281
52,16908,2253
52,17104,24524
52,17203,10385
52,17302,24908
52,17401,31458
52,17609,89918
52,17708,17819
52,18003,45394
52,18052,3881
52,18102,4011
52,18300,36900
52,18391,3223
52,18508,50065
52,18607,10918
52,18706,4801
52,18789,4493
52,18805,235647
52,18904,19882
52,19001,7637
52,19100,6560
52,19209,2855
52,19258,5459
52,19308,38648
52,19357,3809
52,19407,8756
52,19456,3343
52,19506,2319
52,19605,3355
52,19704,8744
52,19712,4821
52,19738,6283
52,19753,74744
52,19803,12949
52,19902,6264
52,20009,13740
52,20058,1381
52,20108,33817
52,20157,5167
52,20207,21993
52,20264,4057
52,20280,2036
52,20405,20645
52,20454,115371
52,20504,8544
52,20603,20695
52,20686,6856
52,20702,2989
52,21007,3529
52,21080,3458
52,21197,8043
52,21304,2833
52,21403,127599
52,21452,3500
52,21502,4598
52,21551,5281
52,21577,2854
52,21601,40532
52,21700,13843
52,21809,3072
52,21858,168468
52,21908,3827
52,22005,13863
52,22054,8743
52,22203,6171
52,22302,5821
53,00108,3015268
