,data,sigla_estado,total_casos,total_obitos,novos_casos,novos_obitos,mm_7dias_novos_casos,mm_7dias_novos_obitos,pop,cod_uf,estado,total_casos%,total_obitos%,novos_casos%,novos_obitos%,mm_7dias_novos_casos%,mm_7dias_novos_obitos%
724,2020-04-09,MS,89.0,2.0,4.0,0.0,4.285714285714286,0.14285714285714285,2778986,50,Mato Grosso do Sul,3.202606994061863,0.0719686964957722,0.1439373929915444,0.0,0.15421863534808328,0.005140621178269442
725,2020-04-09,MT,106.0,2.0,17.0,1.0,7.428571428571428,0.14285714285714285,3484466,51,Mato Grosso,3.0420730177880917,0.05739760410920927,0.48787963492827885,0.028698802054604636,0.213191100977063,0.004099828864943519
726,2020-04-09,PA,169.0,7.0,4.0,1.0,16.857142857142858,0.7142857142857143,8602865,15,Pará,1.9644618391663708,0.0813682418589621,0.046496138205121204,0.011624034551280301,0.19594801100729647,0.008302881822343072
727,2020-04-09,PB,79.0,11.0,24.0,4.0,6.2857142857142865,1.4285714285714284,4018127,25,Paraíba,1.9660901708681682,0.2737593908803779,0.597293216466279,0.09954886941104649,0.15643393764593022,0.03555316764680232
728,2020-04-09,PE,548.0,55.0,154.0,10.0,59.142857142857146,5.857142857142857,9557071,26,Pernambuco,5.733974352602382,0.5754901266298011,1.611372354563443,0.10463456847814566,0.6188387335707473,0.0612859615371996
729,2020-04-09,PI,40.0,7.0,2.0,1.0,2.571428571428571,0.42857142857142855,3273227,22,Piauí,1.222035624171498,0.21385623423001215,0.0611017812085749,0.03055089060428745,0.07855943298245344,0.013093238830408907
730,2020-04-09,PR,609.0,23.0,70.0,6.0,47.428571428571466,2.285714285714285,11433957,41,Paraná,5.326240075942213,0.2011552081226123,0.6122115029818636,0.05247527168415973,0.41480452855097727,0.019990579689203706
731,2020-04-09,RJ,2216.0,122.0,278.0,16.0,169.71428571428572,11.571428571428573,17264943,33,Rio de Janeiro,12.835258129725652,0.7066342472141379,1.610199350209265,0.09267334389693611,0.9829993977639295,0.06702268621117702
732,2020-04-09,RN,254.0,11.0,0.0,0.0,20.999999999999996,1.0,3506853,24,Rio Grande do Norte,7.24296113923224,0.31367154539982145,0.0,0.0,0.5988274957632953,0.028515595036347402
733,2020-04-09,RO,28.0,2.0,2.0,1.0,2.142857142857143,0.14285714285714285,1777225,11,Rondônia,1.5754898788842155,0.11253499134887254,0.11253499134887254,0.05626749567443627,0.12057320501664916,0.008038213667776609
734,2020-04-09,RR,63.0,2.0,11.0,1.0,4.571428571428571,0.2857142857142857,605761,14,Roraima,10.400141309856528,0.33016321618592154,1.8158976890225682,0.16508160809296077,0.7546587798535348,0.047166173740845925
735,2020-04-09,RS,637.0,14.0,55.0,4.0,31.714285714285705,1.2857142857142856,11377239,43,Rio Grande do Sul,5.598897940001085,0.12305270197804581,0.48342132919946573,0.035157914850870234,0.27875203917475677,0.011300758344922574
736,2020-04-09,SC,682.0,18.0,192.0,1.0,52.71428571428574,1.4285714285714282,7164788,42,Santa Catarina,9.51877431683952,0.2512286476585211,2.6797722416908916,0.01395714709214006,0.7357410395713835,0.01993878156020008
737,2020-04-09,SE,40.0,4.0,1.0,0.0,1.7142857142857142,0.2857142857142857,2298696,28,Sergipe,1.7401170054674477,0.17401170054674475,0.04350292513668619,0.0,0.07457644309146204,0.01242940718191034
738,2020-04-09,SP,7392.0,495.0,768.0,67.0,544.2857142857143,41.714285714285715,45919049,35,São Paulo,16.097894361880186,1.077983997447334,1.672508505130409,0.14590894510903307,1.1853157374529126,0.09084309588877965
739,2020-04-09,TO,23.0,0.0,0.0,0.0,1.2857142857142856,0.0,1572866,17,Tocantins,1.4622987590805574,0.0,0.0,0.0,0.08174340889270196,0.0
740,2020-04-10,AC,70.0,2.0,8.0,0.0,2.7142857142857144,0.2857142857142857,881935,12,Acre,7.937092869655927,0.22677408199016935,0.9070963279606774,0.0,0.30776482555808693,0.03239629742716705
741,2020-04-10,AL,38.0,3.0,7.0,0.0,2.571428571428571,0.14285714285714285,3337357,27,Alagoas,1.1386255650803914,0.08989149198003091,0.2097468146200721,0.0,0.07704985026859791,0.0042805472371443285
742,2020-04-10,AM,983.0,50.0,82.0,10.0,99.71428571428572,5.857142857142858,4144597,13,Amazonas,23.717625621984478,1.206389909561774,1.9784794516813093,0.2412779819123548,2.405886162497481,0.14131996083437925
743,2020-04-10,AP,166.0,2.0,56.0,0.0,18.285714285714285,0.14285714285714285,845731,16,Amapá,19.627990460323673,0.236481812774984,6.6214907576995525,0.0,2.162119431085568,0.016891558055356
744,2020-04-10,BA,617.0,19.0,48.0,0.0,41.714285714285715,1.714285714285714,14873064,29,Bahia,4.148439084239804,0.12774771896362444,0.3227310794870512,0.0,0.2804686762208897,0.011526109981680398
745,2020-04-10,CE,1538.0,67.0,101.0,10.0,121.00000000000001,5.8571428571428585,9132078,23,Ceará,16.841730874396823,0.7336774828248291,1.1059914293329514,0.1095041019141536,1.3249996331612588,0.06413811683543283
746,2020-04-10,DF,518.0,14.0,32.0,1.0,19.428571428571427,1.1428571428571428,3015268,53,Distrito Federal,17.179235809221602,0.4643036705195027,1.0612655326160063,0.0331645478942502,0.644339787659718,0.03790234045057165
747,2020-04-10,ES,350.0,8.0,49.0,1.0,27.142857142857142,0.42857142857142855,4018650,32,Espírito Santo,8.709392457666132,0.1990718276037973,1.2193149440732585,0.024883978450474662,0.6754222722271693,0.010664562193060568
748,2020-04-10,GO,190.0,8.0,13.0,1.0,12.999999999999998,0.5714285714285714,7018354,52,Goiás,2.707187468742671,0.1139868407891651,0.1852286162823933,0.014248355098645638,0.18522861628239323,0.008141917199226077
749,2020-04-10,MA,345.0,21.0,51.0,5.0,35.14285714285714,2.857142857142857,7075181,21,Maranhão,4.876200340316382,0.29681219462795366,0.7208296155250303,0.07066957014951278,0.49670612162228983,0.04038261151400731
750,2020-04-10,MG,683.0,17.0,46.0,2.0,34.57142857142856,1.1428571428571426,21168791,31,Minas Gerais,3.226447840124644,0.08030690085229714,0.21730102583562755,0.009447870688505547,0.16331319332988153,0.0053987832505745965
751,2020-04-10,MS,97.0,2.0,8.0,0.0,3.571428571428571,0.14285714285714285,2778986,50,Mato Grosso do Sul,3.4904817800449517,0.0719686964957722,0.2878747859830888,0.0,0.12851552945673606,0.005140621178269442
752,2020-04-10,MT,110.0,2.0,4.0,0.0,7.857142857142858,0.0,3484466,51,Mato Grosso,3.15686822600651,0.05739760410920927,0.11479520821841854,0.0,0.2254905875718936,0.0
753,2020-04-10,PA,217.0,9.0,48.0,2.0,19.999999999999996,1.0,8602865,15,Pará,2.5224154976278252,0.1046163109615227,0.5579536584614544,0.023248069102560602,0.23248069102560595,0.011624034551280301
754,2020-04-10,PB,86.0,11.0,7.0,0.0,6.714285714285714,1.4285714285714284,4018127,25,Paraíba,2.1403006923374996,0.2737593908803779,0.17421052146933136,0.0,0.1670998879399709,0.03555316764680232
755,2020-04-10,PE,676.0,64.0,128.0,9.0,71.85714285714285,6.714285714285714,9557071,26,Pernambuco,7.073296829122646,0.6696612382601322,1.3393224765202645,0.0941711116303311,0.7518741134929608,0.07025463883532637
756,2020-04-10,PI,41.0,7.0,1.0,0.0,2.2857142857142856,0.42857142857142855,3273227,22,Piauí,1.2525865147757855,0.21385623423001215,0.03055089060428745,0.0,0.06983060709551417,0.013093238830408907
757,2020-04-10,PR,643.0,25.0,34.0,2.0,45.28571428571434,2.428571428571428,11433957,41,Paraná,5.623599948819118,0.21864696535066558,0.2973598728769052,0.017491757228053247,0.39606336009234894,0.021239990919778934
758,2020-04-10,RJ,2464.0,147.0,248.0,25.0,193.4285714285714,14.0,17264943,33,Rio de Janeiro,14.271694960128162,0.8514363470531006,1.43643683040251,0.1448020998389627,1.1203545324683168,0.08108917590981911
759,2020-04-10,RN,257.0,11.0,3.0,0.0,11.571428571428571,0.7142857142857142,3506853,24,Rio Grande do Norte,7.328507924341283,0.31367154539982145,0.0855467851090422,0.0,0.3299661711348771,0.02036828216881957
760,2020-04-10,RO,32.0,2.0,4.0,0.0,2.142857142857143,0.14285714285714285,1777225,11,Rondônia,1.8005598615819607,0.11253499134887254,0.22506998269774509,0.0,0.12057320501664916,0.008038213667776609
761,2020-04-10,RR,75.0,3.0,12.0,1.0,5.285714285714286,0.14285714285714285,605761,14,Roraima,12.381120606972056,0.4952448242788823,1.9809792971155291,0.16508160809296077,0.8725742142056496,0.023583086870422963
762,2020-04-10,RS,641.0,15.0,4.0,1.0,28.571428571428566,1.2857142857142856,11377239,43,Rio Grande do Sul,5.634055854851955,0.13184218069076337,0.035157914850870234,0.008789478712717558,0.2511279632205016,0.011300758344922574
763,2020-04-10,SC,709.0,18.0,27.0,0.0,54.71428571428574,1.714285714285714,7164788,42,Santa Catarina,9.895617288327303,0.2512286476585211,0.3768429714877816,0.0,0.7636553337556636,0.023926537872240097
764,2020-04-10,SE,42.0,4.0,2.0,0.0,1.7142857142857142,0.2857142857142857,2298696,28,Sergipe,1.8271228557408201,0.17401170054674475,0.08700585027337238,0.0,0.07457644309146204,0.01242940718191034
765,2020-04-10,SP,8125.0,540.0,733.0,45.0,571.4285714285714,43.285714285714285,45919049,35,São Paulo,17.694181776281997,1.1759825426698187,1.5962874144018095,0.0979985452224849,1.2444259710791734,0.09426526730924738
766,2020-04-10,TO,23.0,0.0,0.0,0.0,1.2857142857142856,0.0,1572866,17,Tocantins,1.4622987590805574,0.0,0.0,0.0,0.08174340889270196,0.0
767,2020-04-11,AC,72.0,2.0,2.0,0.0,3.0,0.2857142857142857,881935,12,Acre,8.163866951646096,0.22677408199016935,0.22677408199016935,0.0,0.340161122985254,0.03239629742716705
768,2020-04-11,AL,41.0,3.0,3.0,0.0,3.0,0.14285714285714285,3337357,27,Alagoas,1.2285170570604225,0.08989149198003091,0.08989149198003091,0.0,0.08989149198003091,0.0042805472371443285
769,2020-04-11,AM,1053.0,53.0,70.0,3.0,104.14285714285714,5.571428571428573,4144597,13,Amazonas,25.40657149537096,1.2787733041354805,1.6889458733864837,0.07238339457370645,2.512737840201524,0.134426304208312
770,2020-04-11,AP,193.0,5.0,27.0,3.0,23.428571428571427,0.5714285714285714,845731,16,Amapá,22.820494932785955,0.59120453193746,3.192504472462284,0.354722719162476,2.770215521078384,0.067566232221424
771,2020-04-11,BA,641.0,21.0,24.0,2.0,39.2857142857143,1.714285714285714,14873064,29,Bahia,4.30980462398333,0.1411948472755849,0.1613655397435256,0.013447128311960467,0.26414002041350926,0.011526109981680398
772,2020-04-11,CE,1648.0,74.0,110.0,7.0,126.42857142857144,7.000000000000002,9132078,23,Ceará,18.046275995452515,0.8103303541647366,1.2045451210556897,0.07665287133990752,1.3844447170575136,0.07665287133990754
773,2020-04-11,DF,545.0,14.0,27.0,0.0,18.142857142857142,1.0,3015268,53,Distrito Federal,18.074678602366358,0.4643036705195027,0.8954427931447553,0.0,0.601699654652825,0.0331645478942502
774,2020-04-11,ES,384.0,9.0,34.0,1.0,29.714285714285715,0.42857142857142855,4018650,32,Espírito Santo,9.55544772498227,0.22395580605427196,0.8460552673161386,0.024883978450474662,0.7394096453855328,0.010664562193060568
775,2020-04-11,GO,207.0,10.0,17.0,2.0,13.0,0.857142857142857,7018354,52,Goiás,2.9494095054196467,0.14248355098645638,0.24222203667697584,0.028496710197291275,0.1852286162823933,0.012212875798839114
776,2020-04-11,MA,399.0,24.0,54.0,3.0,41.57142857142857,3.142857142857143,7075181,21,Maranhão,5.63943169793112,0.33921393671766137,0.763231357614738,0.04240174208970767,0.5875669975288063,0.044420872665408034
777,2020-04-11,MG,735.0,17.0,52.0,0.0,36.571428571428555,1.2857142857142854,21168791,31,Minas Gerais,3.4720924780257882,0.08030690085229714,0.24564463790114419,0.0,0.17276106401838703,0.006073631156896421
778,2020-04-11,MS,100.0,2.0,3.0,0.0,4.285714285714286,0.14285714285714285,2778986,50,Mato Grosso do Sul,3.59843482478861,0.0719686964957722,0.1079530447436583,0.0,0.15421863534808328,0.005140621178269442
779,2020-04-11,MT,119.0,3.0,9.0,1.0,6.857142857142858,0.0,3484466,51,Mato Grosso,3.4151574444979516,0.08609640616381391,0.2582892184914417,0.028698802054604636,0.19679178551728896,0.0
780,2020-04-11,PA,237.0,10.0,20.0,1.0,21.285714285714285,1.1428571428571428,8602865,15,Pará,2.754896188653431,0.116240345512803,0.232480691025606,0.011624034551280301,0.24742587830582355,0.013284610915748913
781,2020-04-11,PB,101.0,13.0,15.0,2.0,8.428571428571429,1.2857142857142856,4018127,25,Paraíba,2.513608952628924,0.3235338255859011,0.37330826029142433,0.04977443470552324,0.20976368911613366,0.031997850882122085
782,2020-04-11,PE,808.0,71.0,132.0,7.0,82.28571428571429,6.857142857142857,9557071,26,Pernambuco,8.454473133034169,0.7429054361948342,1.3811763039115226,0.07324419793470197,0.86099302062017,0.07174941838501417
783,2020-04-11,PI,44.0,7.0,3.0,0.0,2.4285714285714284,0.42857142857142855,3273227,22,Piauí,1.3442391865886478,0.21385623423001215,0.09165267181286235,0.0,0.0741950200389838,0.013093238830408907
784,2020-04-11,PR,676.0,26.0,33.0,1.0,38.00000000000002,2.428571428571428,11433957,41,Paraná,5.912213943081997,0.2273928439646922,0.28861399426287854,0.008745878614026623,0.3323433873330119,0.021239990919778934
785,2020-04-11,RJ,2607.0,155.0,143.0,8.0,190.28571428571428,13.714285714285712,17264943,33,Rio de Janeiro,15.09996297120703,0.8977730190015687,0.8282680110788666,0.04633667194846806,1.1021508399171331,0.07943429476880237
786,2020-04-11,RN,284.0,13.0,27.0,2.0,15.714285714285714,1.2857142857142856,3506853,24,Rio Grande do Norte,8.098428990322663,0.37070273547251625,0.7699210659813799,0.057031190072694804,0.4481022077140306,0.03666290790387523
787,2020-04-11,RO,34.0,2.0,2.0,0.0,2.8571428571428568,0.14285714285714285,1777225,11,Rondônia,1.9130948529308331,0.11253499134887254,0.11253499134887254,0.0,0.16076427335553217,0.008038213667776609
788,2020-04-11,RR,79.0,3.0,4.0,0.0,4.857142857142857,0.14285714285714285,605761,14,Roraima,13.0414470393439,0.4952448242788823,0.6603264323718431,0.0,0.8018249535943808,0.023583086870422963
789,2020-04-11,RS,654.0,16.0,13.0,1.0,30.142857142857135,1.1428571428571428,11377239,43,Rio Grande do Sul,5.748319078117283,0.14063165940348094,0.11426322326532826,0.008789478712717558,0.26494000119762917,0.010045118528820066
790,2020-04-11,SC,721.0,21.0,12.0,3.0,49.00000000000002,1.4285714285714282,7164788,42,Santa Catarina,10.063103053432984,0.29310008893494127,0.16748576510568072,0.04187144127642018,0.6839002075148632,0.01993878156020008
791,2020-04-11,SE,44.0,4.0,2.0,0.0,1.2857142857142856,0.14285714285714285,2298696,28,Sergipe,1.9141287060141925,0.17401170054674475,0.08700585027337238,0.0,0.055932332318596525,0.00621470359095517
792,2020-04-11,SP,8342.0,560.0,217.0,20.0,542.9999999999999,40.28571428571429,45919049,35,São Paulo,18.16675253879931,1.2195374516575899,0.47257076251731606,0.04355490898777107,1.182515779017984,0.08773203096108173
793,2020-04-11,TO,25.0,0.0,2.0,0.0,0.8571428571428571,0.0,1572866,17,Tocantins,1.5894551729136495,0.0,0.12715641383309195,0.0,0.05449560592846797,0.0
794,2020-04-12,AC,77.0,2.0,5.0,0.0,4.0,0.2857142857142857,881935,12,Acre,8.73080215662152,0.22677408199016935,0.5669352049754234,0.0,0.4535481639803387,0.03239629742716705
795,2020-04-12,AL,41.0,3.0,0.0,0.0,2.571428571428571,0.14285714285714285,3337357,27,Alagoas,1.2285170570604225,0.08989149198003091,0.0,0.0,0.07704985026859791,0.0042805472371443285
796,2020-04-12,AM,1209.0,62.0,156.0,9.0,111.0,6.142857142857143,4144597,13,Amazonas,29.170508013203698,1.4959234878566,3.763936517832735,0.21715018372111933,2.678185599227138,0.14821361746044653
797,2020-04-12,AP,237.0,5.0,44.0,0.0,29.285714285714285,0.5714285714285714,845731,16,Amapá,28.023094813835606,0.59120453193746,5.2025998810496485,0.0,3.4627694013479804,0.067566232221424
798,2020-04-12,BA,675.0,21.0,34.0,0.0,34.857142857142854,1.4285714285714284,14873064,29,Bahia,4.538405805286658,0.1411948472755849,0.22860118130332796,0.0,0.23436423629416814,0.009605091651400333
799,2020-04-12,CE,1727.0,76.0,79.0,2.0,106.57142857142858,6.000000000000002,9132078,23,Ceará,18.911358400574326,0.8322311745475673,0.8650824051218134,0.02190082038283072,1.1670008575422657,0.06570246114849218
800,2020-04-12,DF,576.0,14.0,31.0,0.0,21.142857142857142,1.0,3015268,53,Distrito Federal,19.10277958708811,0.4643036705195027,1.0281009847217562,0.0,0.7011932983355755,0.0331645478942502
801,2020-04-12,ES,431.0,14.0,47.0,5.0,32.42857142857143,1.1428571428571428,4018650,32,Espírito Santo,10.72499471215458,0.3483756983066453,1.1695469871723092,0.12441989225237331,0.8069518726082499,0.02843883251482818
802,2020-04-12,GO,230.0,14.0,23.0,4.0,13.999999999999998,1.2857142857142856,7018354,52,Goiás,3.2771216726884966,0.19947697138103893,0.32771216726884966,0.05699342039458255,0.19947697138103887,0.018319313698258673
803,2020-04-12,MA,446.0,27.0,47.0,3.0,42.142857142857146,3.571428571428571,7075181,21,Maranhão,6.30372565733654,0.381615678807369,0.6642939594054201,0.04240174208970767,0.5956435198316078,0.050478264392509124
804,2020-04-12,MG,797.0,20.0,62.0,3.0,36.85714285714284,1.9999999999999996,21168791,31,Minas Gerais,3.76497646936946,0.09447870688505546,0.29288399134367193,0.014171806032758319,0.1741107598310307,0.009447870688505543
805,2020-04-12,MS,101.0,2.0,1.0,0.0,3.857142857142857,0.14285714285714285,2778986,50,Mato Grosso do Sul,3.634419173036496,0.0719686964957722,0.0359843482478861,0.0,0.13879677181327496,0.005140621178269442
806,2020-04-12,MT,121.0,3.0,2.0,0.0,8.285714285714286,0.2857142857142857,3484466,51,Mato Grosso,3.4725550486071612,0.08609640616381391,0.05739760410920927,0.0,0.23779007416672415,0.008199657729887039
807,2020-04-12,PA,259.0,13.0,22.0,3.0,23.999999999999996,1.7142857142857142,8602865,15,Pará,3.0106249487815977,0.1511124491666439,0.2557287601281666,0.0348721036538409,0.27897682923072714,0.01992691637362337
808,2020-04-12,PB,111.0,13.0,10.0,0.0,9.571428571428571,1.1428571428571428,4018127,25,Paraíba,2.76248112615654,0.3235338255859011,0.24887217352761623,0.0,0.23820622323357554,0.028442534117441853
809,2020-04-12,PE,952.0,84.0,144.0,13.0,99.0,7.7142857142857135,9557071,26,Pernambuco,9.961210919119466,0.8789303752164235,1.5067377860852975,0.13602493902158935,1.035882227933642,0.08071809568314092
810,2020-04-12,PI,51.0,7.0,7.0,0.0,3.857142857142857,0.42857142857142855,3273227,22,Piauí,1.55809542081866,0.21385623423001215,0.21385623423001215,0.0,0.11783914947368017,0.013093238830408907
811,2020-04-12,PR,738.0,30.0,62.0,4.0,40.71428571428573,2.571428571428571,11433957,41,Paraná,6.454458417151647,0.2623763584207987,0.5422444740696506,0.03498351445610649,0.3560822007139412,0.022489402150354172
812,2020-04-12,RJ,2855.0,170.0,248.0,15.0,202.99999999999997,14.857142857142856,17264943,33,Rio de Janeiro,16.53639980160954,0.9846542789049463,1.43643683040251,0.08688125990337761,1.1757930506923768,0.08605381933286925
813,2020-04-12,RN,336.0,17.0,52.0,4.0,12.285714285714281,1.1428571428571428,3506853,24,Rio Grande do Norte,9.581239932212727,0.48476511561790586,1.482810941890065,0.11406238014538961,0.35033445330369656,0.03258925147011132
814,2020-04-12,RO,42.0,2.0,8.0,0.0,2.714285714285714,0.14285714285714285,1777225,11,Rondônia,2.3632348183263234,0.11253499134887254,0.45013996539549017,0.0,0.15272605968775557,0.008038213667776609
815,2020-04-12,RR,83.0,3.0,4.0,0.0,5.428571428571429,0.14285714285714285,605761,14,Roraima,13.701773471715743,0.4952448242788823,0.6603264323718431,0.0,0.8961573010760726,0.023583086870422963
816,2020-04-12,RS,665.0,16.0,11.0,0.0,24.999999999999993,1.1428571428571428,11377239,43,Rio Grande do Sul,5.845003343957177,0.14063165940348094,0.09668426583989315,0.0,0.2197369678179389,0.010045118528820066
817,2020-04-12,SC,765.0,24.0,44.0,3.0,52.57142857142861,1.8571428571428568,7164788,42,Santa Catarina,10.677217525487146,0.33497153021136145,0.6141144720541627,0.04187144127642018,0.7337471614153637,0.025920416028260108
818,2020-04-12,SE,44.0,4.0,0.0,0.0,1.2857142857142856,0.14285714285714285,2298696,28,Sergipe,1.9141287060141925,0.17401170054674475,0.0,0.0,0.055932332318596525,0.00621470359095517
819,2020-04-12,SP,8670.0,588.0,328.0,28.0,571.4285714285714,42.714285714285715,45919049,35,São Paulo,18.88105304619876,1.2805143242404693,0.7143005073994455,0.060976872582879496,1.2444259710791734,0.09302084133816821
820,2020-04-12,TO,26.0,0.0,1.0,0.0,0.8571428571428571,0.0,1572866,17,Tocantins,1.6530333798301953,0.0,0.06357820691654598,0.0,0.05449560592846797,0.0
821,2020-04-13,AC,90.0,3.0,13.0,1.0,5.2857142857142865,0.2857142857142857,881935,12,Acre,10.20483368955762,0.340161122985254,1.4740315329361007,0.11338704099508468,0.5993315024025905,0.03239629742716705
822,2020-04-13,AL,51.0,4.0,10.0,1.0,3.5714285714285716,0.2857142857142857,3337357,27,Alagoas,1.5281553636605254,0.1198553226400412,0.299638306600103,0.0299638306600103,0.10701368092860822,0.008561094474288657
823,2020-04-13,AM,1278.0,71.0,69.0,9.0,105.28571428571428,7.000000000000001,4144597,13,Amazonas,30.835326088398944,1.713073671577719,1.6648180751952482,0.21715018372111933,2.5403124667057924,0.1688945873386484
824,2020-04-13,AP,244.0,6.0,7.0,1.0,29.285714285714285,0.5714285714285714,845731,16,Amapá,28.85078115854805,0.709445438324952,0.8276863447124441,0.118240906387492,3.4627694013479804,0.067566232221424
825,2020-04-13,BA,724.0,22.0,49.0,1.0,36.142857142857146,1.4285714285714284,14873064,29,Bahia,4.867860448929689,0.14791841143156514,0.32945464364303145,0.0067235641559802335,0.24300881878042846,0.009605091651400333
826,2020-04-13,CE,1907.0,100.0,180.0,24.0,120.14285714285714,9.285714285714286,9132078,23,Ceará,20.882432235029093,1.095041019141536,1.971073834454765,0.26280984459396867,1.3156135672829026,0.10168238034885692
827,2020-04-13,DF,598.0,15.0,22.0,1.0,22.285714285714285,0.7142857142857143,3015268,53,Distrito Federal,19.83239964076162,0.49746821841375294,0.7296200536735044,0.0331645478942502,0.7390956387861473,0.023688962781607283
828,2020-04-13,ES,464.0,17.0,33.0,3.0,35.42857142857142,1.5714285714285714,4018650,32,Espírito Santo,11.546166001020243,0.4230276336580693,0.8211712888656638,0.07465193535142399,0.8816038079596736,0.039103394707888754
829,2020-04-13,GO,236.0,15.0,6.0,1.0,13.999999999999998,0.9999999999999998,7018354,52,Goiás,3.3626118032803705,0.21372532647968456,0.08549013059187383,0.014248355098645638,0.19947697138103887,0.014248355098645632
830,2020-04-13,MA,479.0,32.0,33.0,5.0,41.42857142857143,4.0,7075181,21,Maranhão,6.770144820323325,0.4522852489568818,0.4664191629867844,0.07066957014951278,0.585547866953106,0.05653565611961023
831,2020-04-13,MG,806.0,23.0,9.0,3.0,34.57142857142856,1.9999999999999996,21168791,31,Minas Gerais,3.807491887467735,0.10865051291781377,0.04251541809827496,0.014171806032758319,0.16331319332988153,0.009447870688505543
832,2020-04-13,MS,113.0,4.0,12.0,2.0,6.142857142857142,0.42857142857142855,2778986,50,Mato Grosso do Sul,4.066231352011129,0.1439373929915444,0.4318121789746332,0.0719686964957722,0.221046710665586,0.015421863534808327
833,2020-04-13,MT,132.0,4.0,11.0,1.0,8.142857142857142,0.42857142857142855,3484466,51,Mato Grosso,3.788241871207812,0.11479520821841854,0.315686822600651,0.028698802054604636,0.2336902453017806,0.012299486594830558
834,2020-04-13,PA,310.0,13.0,51.0,0.0,25.85714285714285,1.1428571428571428,8602865,15,Pará,3.603450710896893,0.1511124491666439,0.5928257621152954,0.0,0.3005643219688191,0.013284610915748913
835,2020-04-13,PB,136.0,16.0,25.0,3.0,13.571428571428573,1.5714285714285716,4018127,25,Paraíba,3.3846615599755805,0.39819547764418595,0.6221804338190405,0.07466165205828487,0.33775509264462206,0.039108484411482555
836,2020-04-13,PE,1146.0,101.0,194.0,17.0,124.28571428571428,9.142857142857142,9557071,26,Pernambuco,11.991121547595492,1.056809141629271,2.0299106284760255,0.1778787664128476,1.3004582082283815,0.09566589118001888
837,2020-04-13,PI,58.0,8.0,7.0,1.0,4.285714285714286,0.5714285714285714,3273227,22,Piauí,1.7719516550486722,0.2444071248342996,0.21385623423001215,0.03055089060428745,0.13093238830408907,0.017457651773878542
838,2020-04-13,PR,757.0,32.0,19.0,2.0,40.000000000000014,2.2857142857142856,11433957,41,Paraná,6.620630110818153,0.27986811564885195,0.16617169366650583,0.017491757228053247,0.349835144561065,0.019990579689203706
839,2020-04-13,RJ,3221.0,182.0,366.0,12.0,248.5714285714285,15.57142857142857,17264943,33,Rio de Janeiro,18.656302543251954,1.0541592868276484,2.119902741642414,0.06950500792270209,1.439746592684543,0.09019102218541104
840,2020-04-13,RN,368.0,18.0,32.0,1.0,16.285714285714285,1.2857142857142856,3506853,24,Rio Grande do Norte,10.493738973375844,0.5132807106542533,0.9124990411631169,0.028515595036347402,0.4643968334490862,0.03666290790387523
841,2020-04-13,RO,42.0,2.0,0.0,0.0,2.142857142857143,0.14285714285714285,1777225,11,Rondônia,2.3632348183263234,0.11253499134887254,0.0,0.0,0.12057320501664916,0.008038213667776609
842,2020-04-13,RR,113.0,3.0,30.0,0.0,9.857142857142856,0.2857142857142857,605761,14,Roraima,18.654221714504565,0.4952448242788823,4.952448242788822,0.0,1.6272329940591843,0.047166173740845925
843,2020-04-13,RS,686.0,17.0,21.0,1.0,23.428571428571427,1.1428571428571428,11377239,43,Rio Grande do Sul,6.029582396924245,0.1494211381161985,0.18457905296706872,0.008789478712717558,0.20592492984081134,0.010045118528820066
844,2020-04-13,SC,816.0,26.0,51.0,2.0,54.00000000000003,1.9999999999999996,7164788,42,Santa Catarina,11.389032027186289,0.3628858243956416,0.7118145016991431,0.02791429418428012,0.7536859429755637,0.02791429418428011
845,2020-04-13,SE,45.0,4.0,1.0,0.0,1.5714285714285714,0.0,2298696,28,Sergipe,1.9576316311508786,0.17401170054674475,0.04350292513668619,0.0,0.06836173950050686,0.0
846,2020-04-13,SP,8807.0,608.0,137.0,20.0,564.5714285714287,42.42857142857142,45919049,35,São Paulo,19.17940417276499,1.3240692332282404,0.2983511265662318,0.04355490898777107,1.2294928594262233,0.09239862835262862
847,2020-04-13,TO,26.0,0.0,0.0,0.0,0.5714285714285714,0.0,1572866,17,Tocantins,1.6530333798301953,0.0,0.0,0.0,0.03633040395231198,0.0
848,2020-04-14,AC,99.0,3.0,9.0,0.0,6.714285714285714,0.14285714285714285,881935,12,Acre,11.225317058513383,0.340161122985254,1.020483368955762,0.0,0.7613129895384257,0.016198148713583525
849,2020-04-14,AL,65.0,4.0,14.0,0.0,5.142857142857143,0.2857142857142857,3337357,27,Alagoas,1.9476489929006695,0.1198553226400412,0.4194936292401442,0.0,0.15409970053719585,0.008561094474288657
850,2020-04-14,AM,1487.0,90.0,209.0,19.0,120.57142857142857,9.571428571428571,4144597,13,Amazonas,35.87803591036716,2.1715018372111934,5.042709821968216,0.45842816563347416,2.9091230962003922,0.2309374969732539
851,2020-04-14,AP,308.0,7.0,64.0,1.0,36.142857142857146,0.7142857142857142,845731,16,Amapá,36.41819916734754,0.8276863447124441,7.567418008799488,0.118240906387492,4.273564188005069,0.08445779027677999
852,2020-04-14,BA,777.0,26.0,53.0,4.0,41.42857142857142,1.5714285714285712,14873064,29,Bahia,5.2242093491966415,0.1748126680554861,0.3563489002669524,0.026894256623920934,0.27854765789060965,0.010565600816540366
